EVTDESC22010_NEWS_LONG;A ideia de isolar os infratores e violadores da paz pública da sociedade é provavelmente tão antiga quanto o próprio tempo. Muitos sistemas clássicos de justiça incluíam o banimento do reino como um tipo de punição de último recurso, reservado para crimes e delitos graves, e tal punição raramente era considerada pior do que uma pena de morte.Com o crescimento dos impérios coloniais europeus durante os séculos XVIII e XIX, essas idéias receberam uma encarnação moderna na forma da colônia penal. $COUNTRY$ está atualmente considerando o estabelecimento de tais instituições.;;Die Idee, Straftäter und Störer des öffentlichen Friedens von der Gesellschaft zu isolieren, ist so alt wie die Menschheit. Viele klassische Justizsysteme nutzten die Verbannung als letztes Strafmittel, die für schwere Straftaten und Vergehen reserviert war, und nicht selten galt solch eine Strafe schlimmer als der Tod. Mit dem Wachstum der europäischen Kolonien im 18. und 19. Jahrhundert erfuhr die Verbannung eine moderne Verkörperung in Form einer Strafkolonie. $COUNTRY$ erwägt zur Zeit die Einrichtung solcher Institutionen.;;;;;;;;;;;x;
EVTDESC22010_NEWS_MEDIUM;Com o crescimento dos impérios coloniais europeus durante os séculos XVIII e XIX, as idéias de isolar infratores e transgressores da paz pública receberam uma encarnação moderna na forma da colônia penal. $COUNTRY$ está atualmente considerando estabelecer uma colônia penal.;;Mit dem Wachstum europäischer Kolonien im 18. und 19. Jahrhundert erfuhr die Verbannung als Strafe für Straftaten und Störer des öffentlichen Friedens eine moderne Verkörperung in Form einer Strafkolonie. $COUNTRY$ erwägt zur Zeit die Einrichtung solch einer Kolonie.;;;;;;;;;;;x;
EVTDESC22010_NEWS_SHORT;A ideia de isolar os infratores e violadores da paz pública da sociedade é provavelmente tão antiga quanto o próprio tempo. $COUNTRY$ está atualmente considerando o estabelecimento de uma colônia penal.;;Die Idee, Straftäter und Störer des öffentlichen Friedens von der Gesellschaft zu isolieren, ist so alt wie die Menschheit. $COUNTRY$ erwägt zur Zeit die Einrichtung einer Kolonie.;;;;;;;;;;;x;
EVTDESC2510_NEWS_LONG;$COUNTRY$: O SS $CAPITAL$, um pequeno navio militar, afundou inexplicavelmente ontem, após uma explosão massiva no lado estibordo do navio enquanto ancorado em um porto estrangeiro. A inteligência militar suspeita de uma caldeira superaquecida como causa, mas a imprensa fala de uma sabotagem e de um ataque terrorista no exterior. Os moradores da cidade estão preocupados e as chamadas para a retaliação são ouvidas nas ruas do(a) $CAPITAL$, o nome do barco.;;$COUNTRY$: Die SS $CAPITAL$, ein kleines Militär-Dampfschiff, sank gestern unerklärlicherweise, nach einer gewaltigen Explosion auf der Steuerbordseite des Schiffs, während es in einem ausländischen Hafen vor Anker lag. Der militärische Geheimdienst vermutet einen überhitzten Heizkessel als Ursache, doch die Skandalpresse spricht von einem Sabotageakt und terroristischem Anschlag des Auslands. Die Einwohner der Stadt sind beunruhigt und Rufe nach Vergeltung erklingen in den Straßen von $CAPITAL$, dem Namensvetter des Schiffs.;;;;;;;;;;;x;
EVTDESC2510_NEWS_MEDIUM;$COUNTRY$: O SS $CAPITAL$, um pequeno navio militar, afundou inexplicavelmente ontem, após uma explosão massiva no lado estibordo do navio enquanto ancorado em um porto estrangeiro. A inteligência militar suspeita de uma caldeira superaquecida como causa, mas a imprensa fala de uma sabotagem e de um ataque terrorista no exterior.;;$COUNTRY$: Die SS $CAPITAL$, ein Militär-Dampfschiff, sank gestern unerklärlicherweise, nach einer Explosion auf dem Mittschiff, während es in einem ausländischen Hafen vor Anker lag. Die Presse spricht von einem Sabotageakt und terroristischem Anschlag des Auslands.;;;;;;;;;;;x;
EVTDESC2510_NEWS_SHORT;$COUNTRY$: O SS $CAPITAL$, um pequeno navio militar, afundou inexplicavelmente ontem, após uma explosão massiva no lado estibordo do navio enquanto ancorado em um porto estrangeiro.;;$COUNTRY$: Die SS $CAPITAL$, ein Militär-Dampfschiff, sank gestern unerklärlicherweise, nach einer Explosion auf dem Mittschiff, während es in einem ausländischen Hafen vor Anker lag.;;;;;;;;;;;x;
EVTDESC23300_NEWS_LONG;Vários navios $COUNTRY_ADJ$ da marinha mercante foram perdidos no mar durante o ano passado para um fenômeno estranho, considerado por muitos como uma grande e ainda não descoberta espécie de baleia. O renomado professor francês de Biologia Marinha, o lendário Pierre Arronax, ofereceu-se para participar de uma expedição científica para investigar essa estranha besta que tem assombrado os oceanos do mundo, e há rumores de que vários países estão planejando expedições próprias para chegar ao fundo deste mistério.;;Zahlreiche $COUNTRY_ADJ$ Schiffe der Handelsmarine gingen vergangenes Jahr wegen eines merkwürdigen Phänomens auf See verloren. Viele verdächtigten eine neue, unbekannte, riesige Walart. Der anerkannte und legendäre französische Meeresbiologe Pierre Arronax hat angeboten, eine Forschungsexpedition zu begleiten, um dieses unbekannte Biest, das die Meere unsicher macht, zu untersuchen. Gerüchten zufolge planen andere Länder ähnliche Expeditionen.;;;;;;;;;;;x;
EVTDESC23300_NEWS_MEDIUM;O renomado professor francês de biologia marinha, o lendário Pierre Arronax, ofereceu-se para participar de uma expedição científica $COUNTRY_ADJ$para investigar a estranha fera que assombra os oceanos do mundo, e há rumores de que vários países estão planejando expedições também.;;Der anerkannte, legendäre, französische  Meeresbiologe Pierre Arronax hat angeboten, eine $COUNTRY_ADJ$ Forschungsexpedition zu begleiten, um das unbekannte Biest, das die Meere unsicher macht, zu untersuchen. Gerüchten zufolge planen andere Länder ähnliche Expeditionen.;;;;;;;;;;;x;
EVTDESC23300_NEWS_SHORT;O renomado professor francês de biologia marinha, Pierre Arronax, ofereceu-se para participar de uma expedição $COUNTRY_ADJ$ para investigar a estranha fera que assombra os oceanos do mundo.;;Der anerkannte französische Meeresbiologe Pierre Arronax hat angeboten, eine $COUNTRY_ADJ$ Forschungsexpedition zu begleiten, um das unbekannte Biest, das die Meere unsicher macht, zu untersuchen. ;;;;;;;;;;;x;
EVTDESC23302_NEWS_LONG;O renomado biólogo marinho francês Pierre Arronax foi encontrado nas praias do(a) $COUNTRY$. O professor havia desaparecido desde que se juntou a uma expedição enviada para descobrir a verdade por trás de uma misteriosa baleia que dizia devorar navios. Arronax alega que ele foi jogado ao mar durante um encontro com a criatura, e que a criatura era de fato um navio submarino, capaz de viajar debaixo d'água. Arronax sustenta que o navio era comandado por um vigilante amante da liberdade que renunciou a todo contato com terra firme em favor de uma vida livre nos oceanos do mundo.;;Der bekannte, franz. Meeresbiologe Pierre Arronax wurde an der Küste von $COUNTRY$ angespült. Der Professor befand sich als Expeditionsmitglied auf der Suche nach einem mysteriösen Wal, der Schiffe verschlingen soll. Arronax behauptet, dass er bei einer Begegnung mit der Kreatur über Bord ging, die in Wirklichkeit ein Schiff für Menschenhand sei, das unter Wasser navigieren könne. Arronax sagt, das Schiff werde von einem freiheitsliebenden Haudegen befehligt, der jeglichen Kontakt zum Festland zugunsten der Freiheit auf den Meeren abgebrochen hat.;;;;;;;;;;;x;
EVTDESC23302_NEWS_MEDIUM;$COUNTRY$: O renomado biólogo marinho francês Pierre Arronax alega que ele foi jogado ao mar durante um encontro com uma criatura, e que a criatura era de fato uma navio submarino, capaz de viajar debaixo d'água e comandado por um vigilante amante da liberdade.;;$COUNTRY$: Der bekannte, franz. Meeresbiologe Pierre Arronax behauptet, dass er nach einer Begegnung mit einer Kreatur über Bord ging, welches in Wahrheit ein Schiff sei, das unter Wasser reist und von einem Freigeist befehligt wird.;;;;;;;;;;;x;
EVTDESC23302_NEWS_SHORT;$COUNTRY$: O renomado biólogo marinho francês Pierre Arronax alega que ele foi jogado ao mar durante um encontro com um navio submarino comandado por um vigilante amante da liberdade.;;$COUNTRY$: Der bekannte, franz. Meeresbiologe Pierre Arronax behauptet, dass er nach einer Begegnung mit einem Untersee-Schiff über Bord ging, das von einem Freigeist befehligt wird.;;;;;;;;;;;x;
EVTDESC21500_NEWS_LONG;A explosão de Tunguska em 1908, que produziu uma devastadora bola de fogo na Sibéria que destruiu florestas e causou tremores em todo o mundo, foi o resultado de um asteróide ou um meteoro, acreditam os cientistas. Testemunhas relatam que, a dez mil metros de distância, viram o céu em chamas e o calor se tornou insuportável, seguido pelo trovão alto do impacto das rochas. Tempestades de fogo queimavam a terra, a explosão parecia um segundo sol.;;Die Tunguska-Explosion von 1908, in der ein gewaltiger Feuerball in Sibirien Wälder zerstörte und die ganze Welt erschütterte, war laut Forschern das Ergebnis eines Asteroiden- oder Meteoreinschlags. Zeugen berichten, dass sie noch aus zehntausenden von Metern Entfernung den Himmel in Flammen aufgehen sahen und die Hitze unerträglich wurde, gefolgt vom lauten Donnerhall des Einschlags von Steinsbrocken. Feuerstürme verbrannten die Erde, die Explosion wirkte wie eine zweite Sonne.;;;;;;;;;;;x;
EVTDESC21500_NEWS_MEDIUM;A explosão de Tunguska em 1908, quando uma enorme bola de fogo na Sibéria destruiu florestas e sacudiu o mundo, foi, segundo os pesquisadores, o resultado de um ataque de asteróides ou de meteoros. A explosão foi como um segundo sol.;;Die Tunguska-Explosion von 1908, in der ein gewaltiger Feuerball in Sibirien Wälder zerstörte und die ganze Welt erschütterte, war laut Forschern das Ergebnis eines Asteroiden- oder Meteoreinschlags. Die Explosion wirkte wie eine zweite Sonne.;;;;;;;;;;;x;
EVTDESC21500_NEWS_SHORT;A explosão de Tunguska de 1908, na qual uma enorme bola de fogo na Sibéria destruiu florestas e abalou o mundo, foi o resultado de um impacto de asteróide ou de meteoro, segundo os pesquisadores.;;Die Tunguska-Explosion von 1908, in der ein riesiger Feuerball in Sibirien Wälder zerstörte und die Welt erschütterte, war laut Forschern das Ergebnis eines Asteroiden- oder Meteoreinschlags.;;;;;;;;;;;x;
EVTDESC21510_NEWS_LONG;A erupção do vulcão Krakatau e o consequente tsunami deixaram 36500 mortos nas Índias Orientais Holandesas, e o som da erupção foi ouvido a 3.000 milhas de distância, na Ilha Rodrigues, no Oceano Índico. A explosão teve um tremendo impacto global, com o céu escurecendo em todo o mundo por anos, produzindo pores do sol intensamente vermelhos e outros efeitos ópticos, bem como a temperatura média global caindo em mais de 1°C. Barógrafos em todo o mundo registravam a pressão da explosão por cinco dias.;;Der Ausbruch des Krakatau-Vulkans und der folgende Tsunami kosteten in Niederländisch-Ostindien mehr als 36500 Leben und wurde noch in 3000 Meilen Entfernung auf der Rodrigues-Insel im indischem Ozean gehört. Er hatte weltweite Auswirkungen und verdunkelte den Himmel auf Jahre, mit intensiv-roten Sonnenuntergängen und anderen Effekten. Die weltweite Temperatur fiel um mehr als 1 Grad Celsius. Barographen aus aller Welt zeichneten den Druck der Explosion fünf Tage lang auf.;;;;;;;;;;;x;
EVTDESC21510_NEWS_MEDIUM;A erupção do vulcão Krakatau e o consequente tsunami deixaram 36500 mortos nas Índias Orientais Holandesas, e o som da erupção foi ouvido a 3.000 milhas de distância, na Ilha Rodrigues, no Oceano Índico. A explosão teve um tremendo impacto global.;;Der Ausbruch des Krakatau-Vulkans und der folgende Tsunami kosteten in Niederländisch-Ostindien mehr als 36500 Leben und wurde noch in 3000 Meilen Entfernung auf der Rodrigues-Insel im indischem Ozean gehört. Der Ausbruch hatte weltweite Auswirkungen.;;;;;;;;;;;x;
EVTDESC21510_NEWS_SHORT;A erupção do vulcão Krakatau e o consequente tsunami deixaram 36500 mortos nas Índias Orientais Holandesas, e o som da erupção foi ouvido a 3.000 milhas de distância na Ilha Rodrigues.;;Der Ausbruch des Krakatau-Vulkans und anschließende Tsunami kosteten in Niederländisch-Ostindien mehr als 36500 Leben und wurde in 3000 Meilen Entfernung auf der Rodrigues-Insel gehört.;;;;;;;;;;;x;
EVTDESC21520_NEWS_LONG;Um grande terremoto atingiu San Francisco, Califórnia, causando devastação generalizada e a perda de milhares de vidas. Tremores foram registrados no interior de Nevada, e o incêndio que eclodiu como resultado do terremoto deixou a cidade mais ou menos nivelada. Unidades do Exército estão trabalhando arduamente trazendo suprimentos para os sobreviventes, e podemos ter certeza de que o terremoto deixará sua marca na memória pública para as próximas gerações.;;Ein gewaltiges Erdbeben hat San Francisco, Kalifornien, erschüttert und gewaltige Zerstörungen mit mehreren tausend Toten verursacht. Die Erschütterungen waren noch in Nevada spürbar und Brände vernichteten große Teile der Stadt. Die Armee arbeitet hart an der Versorgung der Überlebenden und das Erdbebeben wird noch viele Generationen in Erinnerung bleiben.;;;;;;;;;;;x;
EVTDESC21520_NEWS_MEDIUM;Um grande terremoto atingiu San Francisco, Califórnia, hoje, causando devastação generalizada e a perda de milhares de vidas. Tremores foram registrados no interior de Nevada, e os incêndios em conseqüência do terremoto deixaram a cidade mais ou menos nivelada.;;Ein gewaltiges Erdbeben hat heute San Francisco, Kalifornien, erschüttert und gewaltige Zerstörungen mit mehreren tausend Toten verursacht. Die Erschütterungen waren noch in Nevada spürbar und Brände vernichteten große Teile der Stadt.;;;;;;;;;;;x;
EVTDESC21520_NEWS_SHORT;Um grande terremoto atingiu San Francisco, Califórnia, causando devastação generalizada e a perda de milhares de vidas. Incêndios que resultaram do terremoto deixaram a cidade nivelada.;;Ein gewaltiges Erdbeben hat San Francisco, Kalifornien, erschüttert und gewaltige Zerstörungen mit mehreren tausend Toten verursacht. Brände vernichteten große Teile der Stadt.;;;;;;;;;;;x;
EVTDESC23450_NEWS_LONG;A última vontade do recém-falecido inventor e industrial sueco Alfred Nobel era reservar toda a sua fortuna para o estabelecimento de uma fundação para premiar todos os anos os pesquisadores meritórios nas áreas de química, física, fisiologia ou medicina, bem como autores de literatura inovadora e ativistas cujo trabalho promove melhor a paz e a cooperação internacional. Amplamente acreditado para ser um pacifista, Nobel emitiu 350 patentes internacionais e abriu 90 fábricas de armamentos durante a sua vida, expandindo vastamente a riqueza da sua família.;;Der letzte Wille des kürzlich verstorbenen, schwedischen Erfinders und Industriellen Alfred Nobel hinterlässt sein Vermögen für die Gründung einer Stiftung, die jedes Jahr Preise an vielversprechende Forscher in Chemie, Physik, Physiologie oder Medizin verleiht, wie auch für Autoren weltbewegender Literatur und Aktivisten, die sich herausragend für Frieden und Zusammenarbeit einsetzen. Der weltweit als Pazifist angesehene Nobel erhielt in seinem Leben 350 internationale Patente und unterhielt 90 Rüstungsfabriken, die den Reichtum seiner Familie mehrten.;;;;;;;;;;;x;
EVTDESC23450_NEWS_MEDIUM;A última vontade do recém-falecido inventor e industrial sueco Alfred Nobel era reservar toda a sua fortuna para o estabelecimento de uma fundação para premiar todos os anos os pesquisadores meritórios nas áreas de química, física, fisiologia ou medicina, entre outros.;;Der letzte Wille des kürzlich verstorbenen, schwedischen Erfinders und Industriellen Alfred Nobel hinterlässt sein Vermögen für die Gründung einer Stiftung, die jedes Jahr Preise u.a. für viel versprechende Forscher in Chemie, Physik, Physiologie oder Medizin verleiht.;;;;;;;;;;;x;
EVTDESC23450_NEWS_SHORT;A última vontade do recém-falecido inventor e industrial sueco Alfred Nobel era reservar toda a sua fortuna para o estabelecimento de uma fundação para premiar todos os anos os pesquisadores meritórios.;;Der kürzlich verstorbene, schwedische Erfinder und Industrielle Alfred Nobel hinterlässt sein Vermögen der Gründung einer Stiftung, die Preise u.a. für vielversprechende Forscher verleiht.;;;;;;;;;;;x;
EVTDESC23400_NEWS_LONG;A combinação de interesse renovado na civilização grega antiga e a idéia de esporte como uma parte importante do desenvolvimento social levaram um aristocrata francês, Barão Pierre de Coubertin, a propor a revitalização dos Jogos Olímpicos como forma de promover a paz internacional através de competição atlética entre nações. O maior evento esportivo até o momento, os primeiros Jogos Olímpicos receberam participantes que competiram em nove modalidades, incluindo luta livre, levantamento de peso, esgrima e ciclismo. Os vencedores de cada disciplina receberam uma medalha de prata, um ramo de oliveira e um diploma.;;Das erneut zunehmende Interesse am griechischen Altertum und die Idee des Sportes als wichtigem Bestandteil der franz. sozialen Entwicklung, veranlasste den franz. Aristokraten Baron Pierre de Coubertin zu dem Vorschlag, die Olympischen Spiele zum Erhalt des internationalen Friedens, mit friedlichen Wettbewerben von Athleten aller Nationen, wiederzubeleben. Das größte Sportevent aller Zeiten beherbergt Athleten in neun Disziplinen, u.a. Ringen, Gewichtheben, Fechten und Radsport. Die Gewinner erhielten eine Silbermedaille, einen Olivenzweig und ein Diplom.;;;;;;;;;;;x;
EVTDESC23400_NEWS_MEDIUM;A combinação de interesse renovado na civilização grega antiga e a idéia de esporte como uma parte importante do desenvolvimento social levaram um aristocrata francês, Barão Pierre de Coubertin, a propor a revitalização dos Jogos Olímpicos como forma de promover a paz internacional através de competição atlética entre nações.;;Erneutes Interesse am griechischen Altertum und die Idee des Sportes als wichtigem Bestandteil der sozialen Entwicklung, veranlasste den franz. Aristokraten Baron Pierre de Coubertin zu dem Vorschlag, die Olympischen Spiele zum Erhalt des internationalen Friedens wiederzubeleben. ;;;;;;;;;;;x;
EVTDESC23400_NEWS_SHORT;O interesse renovado na civilização grega antiga e a idéia do esporte como parte do desenvolvimento social levaram um aristocrata francês, o barão Pierre de Coubertin, a reviver os Jogos Olímpicos.;;Erneutes Interesse am gr. Altertum und die Idee des Sportes als Bestandteil der sozialen Entwicklung veranlasste den franz. Baron Pierre de Coubertin, die Olympischen Spiele wiederzubeleben. ;;;;;;;;;;;x;
EVTDESC90040_NEWS_LONG;A Índia em rebelião! Um motim de uma unidade de Sepoys, soldados indianos nativos em serviço com as forças armadas ocidentais, provocou uma revolta que engoliu enormes áreas do subcontinente. Uma longa lista de abusos e injustiças dos administradores da Companhia contra todas as partes da sociedade indiana causou uma série de incidentes menores no passado recente, mas não aumentou tanto e tão rapidamente quanto o motim de soldados que se recusam a rasgar o cartucho lubrificado com gordura animal com os dentes para inserir o conteúdo no fuzil, que era contra suas crenças religiosas.;;Indien rebelliert! Eine Meuterei einer Sepoy-Einheit, eingeborener indischer Soldaten im Dienste des westl. Militärs, führte zu einem Aufstand, der weite Teile des Sub-Kontinents erfasste. Eine lange Liste von Misshandlungen und Beschwerden gegen die Verwalter der Kompanie in allen Teilen Indiens verursachte einige kleinere Scharmützel in der Vergangenheit, die jedoch nie in dieser Form eskalierten wie die Weigerung der Soldaten, mit Tierfetten geschmierte Patronenhülsen mit ihren Zähnen auszureissen, was gegen ihren Glauben war.;;;;;;;;;;;x;
EVTDESC90040_NEWS_MEDIUM;A Índia em rebelião! Um motim de uma unidade de Sepoys, soldados indianos nativos em serviço com as forças armadas ocidentais, provocou uma revolta que engoliu enormes áreas do subcontinente. Uma longa lista de abusos e queixas dos administradores da empresa é citada como a causa.;;Indien rebelliert! Die Meuterei einer Sepoy-Einheit, eingeborener indischer Soldaten im Dienste des westl. Militärs, führte zu Aufständen in weiten Teilen des Sub-Kontinents. Eine lange Liste von Misshandlungen und Beschwerden gegen die Verwalter der Kompanie gilt als Ursache.;;;;;;;;;;;x;
EVTDESC90040_NEWS_SHORT;A Índia em rebelião! Um motim de uma unidade de Sepoys, soldados indianos nativos em serviço com as forças armadas ocidentais, provocou uma revolta que engoliu enormes áreas do subcontinente.;;Indien rebelliert! Die Meuterei einer Sepoy-Einheit, eingeborener indischer Soldaten im Dienste des westl. Militärs, führte zu Aufstände in weiten Teilen des Sub-Kontinents.;;;;;;;;;;;x;
EVTDESC17610_NEWS_LONG;O partido fascista emergente em um dos estados $COUNTRY_ADJ$ formou um corpo paramilitar, organizado com uma cadeia de comando militar, ideologicamente coerente e pronto para recorrer à violência para reforçar os interesses dos líderes partidários pela força. O grupo é coloquialmente referido como os 'Camisas Negras', devido a cor do seu uniforme. Essa tendência é nova na política $COUNTRY_ADJ$ e alguns temem que ela possa levar a uma reação em cadeia, com outros partidos formando organizações militares próprias para defender seus membros e apoiadores.;;Die neue faschistische Partei in einem der $COUNTRY_ADJ$ Staaten bildete einen paramilitärischen Korps mit militärischer Kommandokette, der Partei loyal verbunden und bereit, die Belange der Partei-Anführer mit Gewalt durchzusetzen. Aufgrund der schwarzen, militärisch anmutenden Hemden wird die Gruppe die 'Schwarzhemden' genannt. Dieser Trend ist neu in der $COUNTRY_ADJ$ Politik und viele fürchten eine Kettenreaktion die andere Parteien zu Ähnlichem veranlasst, um ihre Mitglider und Anhänger zu verteidigen.;;;;;;;;;;;x;
EVTDESC17610_NEWS_MEDIUM;O partido fascista emergente em um dos estados $COUNTRY_ADJ$ formou um corpo paramilitar, organizado com uma cadeia de comando militar, ideologicamente coerente e pronto para reforçar os interesses dos líderes partidários pela força. O grupo é coloquialmente referido como os 'Camisas Negras'.;;Die neue faschistische Partei in einem der $COUNTRY_ADJ$ Staaten bildete einen paramilitärischen Korps mit militärischer Kommandokette, der Partei loyal verbunden und bereit, die Belange der Partei-Anführer mit Gewalt durchzusetzen. Die Gruppe wird auch 'Schwarzhemden' genannt.;;;;;;;;;;;x;
EVTDESC17610_NEWS_SHORT;O partido fascista de um dos estados $COUNTRY_ADJ$ formou um corpo paramilitar, organizado com uma cadeia de comando militar, ideologicamente coerente e pronto para reforçar os interesses dos líderes partidários pela força.;;Die faschistische Partei in einem der $COUNTRY_ADJ$ Staaten bildete einen paramilit. Korps mit milit. Kommandokette, der Partei und ihren Anführern loyal verbunden. ;;;;;;;;;;;x;
EVTDESC17630_NEWS_LONG;Relatórios chegaram a $CAPITAL$ e que os Camisas Negras, a ala paramilitar do partido fascista local, começaram a marchar pelo país, em direção a $CAPITAL$, com a intenção de tomar o poder do(a) $COUNTRY$. As forças armadas até agora não tentaram intervir, e suspeitamos que isso possa ser devido ao fato de que vários membros líderes das forças armadas $COUNTRY_ADJ$ têm simpatias fascistas. Esta é definitivamente uma crise para a jovem democracia $COUNTRY_ADJ$ e está ameaçando a estabilidade e a paz em toda a região.;;$CAPITAL$ erhielt Meldungen, dass die Schwarzhemden, der paramilitärische Flügel der lokalen Faschisten, durch das Land auf $CAPITAL$ zumarschiert, um die Kontrolle über $COUNTRY$ zu übernehmen. Bis jetzt hat das Militär nicht eingegriffen, vermutlich da viele führende Offiziere der $COUNTRY_ADJ$ Streitmacht mit den Faschisten sympathisieren. Dies ist eindeutig eine Krise für die junge $COUNTRY_ADJ$ Demokratie, die die Stabilität und den Frieden in der ganzen Region bedrohen.;;;;;;;;;;;x;
EVTDESC17630_NEWS_MEDIUM;Relatórios chegaram a $CAPITAL$ e que os Camisas Negras, a ala paramilitar do partido fascista local, começaram a marchar pelo país, em direção a $CAPITAL$, com a intenção de tomar o poder do(a) $COUNTRY$. As forças armadas até agora não tentaram intervir.;;$CAPITAL$ erhielt Meldungen, dass die Schwarzhemden, der paramilitärische Flügel der lokalen Faschisten, durch das Land auf $CAPITAL$ zumarschiert, um die Kontrolle über $COUNTRY$ zu übernehmen. Bis jetzt hat das Militär nicht eingegriffen.;;;;;;;;;;;x;
EVTDESC17630_NEWS_SHORT;Relatórios chegaram a $CAPITAL$ e que os Camisas Negras, a ala paramilitar do partido fascista local, começaram a marchar pelo país, em direção a $CAPITAL$, com a intenção de tomar o poder do(a) $COUNTRY$.;;$CAPITAL$ erhielt Meldungen, dass die Schwarzhemden, der paramilitärische Flügel der Faschisten, durch das Land auf $CAPITAL$ zumarschiert, um die Kontrolle über $COUNTRY$ zu übernehmen.;;;;;;;;;;;x;
EVTDESC17680_NEWS_LONG;Os fascistas tomaram as ruas de um dos estados $COUNTRY_ADJ$ em uma demonstração de força para o partido e suas várias sub-organizações. Vestidos com suas camisas pretas e marrons, marchando em ordem militar pelas ruas, tambores batendo, os fascistas são uma visão intimidadora de se ver. Vários membros do gabinete $COUNTRY_ADJ$ estão sugerindo que a presença, o que efetivamente significa, de unidades militares que não estão sob controle estatal está se tornando cada vez mais um problema, e estão sugerindo que elas proíbam organizações paramilitares.;;Faschisten demonstrieren auf den Straßen eines $COUNTRY_ADJ$ Staates die Stärke ihrer Partei und Sub-Organisationen. Sie marschieren zum Klang der Trommeln , in militärischer Formation in braunen oder schwarzen Hemden durch die Straßen und sind ein wahrhaft einschüchternder Anblick. Zahlreiche Mitglieder des $COUNTRY_ADJ$ Kabinetts sehen dieses pseudomilitärische Schauspiel als wachsendes Problem an und schlagen das Verbot paramilitärischer Organisationen vor.;;;;;;;;;;;x;
EVTDESC17680_NEWS_MEDIUM;Os fascistas tomaram as ruas de um dos estados $COUNTRY_ADJ$ em uma demonstração de força para o partido e suas várias sub-organizações. Vestidos com suas camisas pretas e marrons, marchando em ordem militar pelas ruas, tambores batendo, os fascistas são uma visão intimidadora de se ver.;;Faschisten demonstrieren auf den Straßen eines $COUNTRY_ADJ$ Staates die Stärke ihrer Partei und Sub-Organisationen. Sie marschieren zum Klang der Trommeln, in militärischer Formation in braunen oder schwarzen Hemden durch die Straßen und sind ein wahrhaft einschüchternder Anblick.;;;;;;;;;;;x;
EVTDESC17680_NEWS_SHORT;Os fascistas tomaram as ruas de um dos estados $COUNTRY_ADJ$ em uma demonstração de força para o partido. Vestidos com suas camisas pretas e marrons, eles estão marchando em ordem militar.;;Faschisten demonstrieren auf den Straßen eines $COUNTRY_ADJ$ Staates die Stärke ihrer Partei. Sie marschieren in militärischer Formation in braunen oder schwarzen Hemden durch die Straßen.;;;;;;;;;;;x;
EVTDESC17560_NEWS_LONG;As bandeiras vermelhas tremulam diante dos ventos, e pessoas de todas as idades saem para assistir, enquanto socialistas, comunistas, sindicalistas e trabalhadores se reúnem em uma marcha de protesto em todo o(a) $COUNTRY$, comemorando a morte de vários manifestantes no Massacre de Haymarket em Chicago em 1886. Embora seja uma celebração anual em quase todas as cidades do(a) $COUNTRY$, a encarnação deste ano foi particularmente bem-sucedida em um dos estados $COUNTRY_ADJ$, onde um aumento na militância e consciência socialistas pode ser esperado.;;Die roten Banner flattern im Wind und Menschen aller Altersgruppen sehen zu, wie Sozialisten, Kommunisten, Gewerkschaftsmitglieder und Arbeiter jeden Alters im Protestmarsch durch ganz $COUNTRY$ ziehen, um an den Tod zahlreicher Demonstranten im Chicago Haymarket Massaker 1886 zu erinnern. Diese jährlich in fast allen Städten von  $COUNTRY$ stattfindende Gedenkveranstaltung war dieses Jahr in einem $COUNTRY_ADJ$ Staat besonders erfolgreich und wird sicherlich zu einem Erstarken der sozialisitischen Militanz und mehr Aufmerksamkeit führen.;;;;;;;;;;;x;
EVTDESC17560_NEWS_MEDIUM;As bandeiras vermelhas tremeluzem diante dos ventos, e pessoas de todas as idades saem para assistir, enquanto socialistas, comunistas, sindicalistas e trabalhadores se reúnem em uma marcha de protesto em todo o(a) $COUNTRY$, comemorando as mortes no Massacre de Chicago Haymarket em 1886;;Rote Banner flattern im Wind und Menschen aller Altersgruppen sehen zu, wie Sozialisten, Kommunisten, Gewerkschaftsmitglieder und Arbeiter jeden Alters im Protestmarsch durch ganz $COUNTRY$ ziehen, um an die Toten im Chicago Haymarket Massaker 1886 zu erinnern. ;;;;;;;;;;;x;
EVTDESC17560_NEWS_SHORT;$COUNTRY$: As bandeiras vermelhas tremulam diante dos ventos, e pessoas de todas as idades saem para assistir, enquanto socialistas, comunistas, sindicalistas e trabalhadores se reúnem em uma marcha de protesto.;;$COUNTRY$: Rote Banner flattern im Wind und Menschen aller Altersgruppen sehen zu, wie Sozialisten, Kommunisten, Gewerkschaftsmitglieder und Arbeiter zum Protestmarsch aufmarschieren.;;;;;;;;;;;x;
